Sample in Buffer,Sample in Window,TRIGGER,i_core_v_mcu/i_soc_domain/fc_subsystem_i/lFC_CORE/instr_rdata_i[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX
43073,43073,0,074a2783
43074,43074,0,01578863
43075,43075,0,1c0087b7
43076,43076,0,08078793
43077,43077,0,00000000
43078,43078,0,00000000
43079,43079,0,00000000
43080,43080,0,00000000
43081,43081,0,00000000
43082,43082,0,f6a4c783
43083,43083,0,f0efe399
43084,43084,0,4783e46f
43085,43085,0,e399f689
43086,43086,0,00000000
43087,43087,0,d4227179
43088,43088,0,1c07e437
43089,43089,0,f8044783
43090,43090,0,00000000
43091,43091,0,d226d606
43092,43092,0,ce4ed04a
43093,43093,0,000107a3
43094,43094,0,00000000
43095,43095,0,6c634719
43096,43096,0,00000000
43097,43097,0,173704f7
43098,43098,0,078a1a00
43099,43099,0,09470713
43100,43100,0,439c97ba
43101,43101,0,00000000
43102,43102,0,f8040413
43103,43103,0,00f10613
43104,43104,0,00000000
43105,43105,0,45014585
43106,43106,0,00000000
43107,43107,0,00ef8782
43108,43108,0,47854e50
43109,43109,0,00000000
43110,43110,0,00ef8782
43111,43111,0,47854e50
43112,43112,0,02f51963
43113,43113,0,27b7bfc5
43114,43114,0,87930034
43115,43115,0,953e0417
43116,43116,0,591c051e
43117,43117,0,c7998b85
43118,43118,0,00000000
43119,43119,0,03454783
43120,43120,0,00000000
43121,43121,0,00234505
43122,43122,0,00000000
43123,43123,0,00000000
43124,43124,0,00000000
43125,43125,0,00000000
43126,43126,0,80824501
43127,43127,0,ca09832a
43128,43128,0,00058383
43129,43129,0,47854e50
43130,43130,0,02f51963
43131,43131,0,00f14703
43132,43132,0,05300793
43133,43133,0,50b2f6e7
43134,43134,0,54925422
43135,43135,0,49f25902
43136,43136,0,80826145
43137,43137,0,00000000
43138,43138,0,49f000ef
43139,43139,0,00000000
43140,43140,0,16e34785
43141,43141,0,4783e46f
43142,43142,0,e399f689
43143,43143,0,d24ff0ef
43144,43144,0,078547b2
43145,43145,0,00000000
43146,43146,0,00000000
43147,43147,0,c6061141
43148,43148,0,c226c422
43149,43149,0,00efc04a
43150,43150,0,00000000
43151,43151,0,c55177a0
43152,43152,0,00000000
43153,43153,0,e7b74405
43154,43154,0,1a1077b7
43155,43155,0,751343e8
43156,43156,0,80820ff5
43157,43157,0,1a1077b7
43158,43158,0,8082c7a8
43159,43159,0,00000000
43160,43160,0,00000000
43161,43161,0,00000000
43162,43162,0,00000000
43163,43163,0,c55177a0
43164,43164,0,e7b74405
43165,43165,0,80a31c07
43166,43166,0,40b2b581
43167,43167,0,44924422
43168,43168,0,01414902
43169,43169,0,11018082
43170,43170,0,00000000
43171,43171,0,ce06ca26
43172,43172,0,00000000
43173,43173,0,078547b2
43174,43174,0,47b2c63e
43175,43175,0,fcf478e3
43176,43176,0,00000000
43177,43177,0,00000000
43178,43178,0,f819c783
43179,43179,0,00000000
43180,43180,0,0828e789
43181,43181,0,00000000
43182,43182,0,074a2783
43183,43183,0,01578863
43184,43184,0,1c0087b7
43185,43185,0,08078793
43186,43186,0,00000000
43187,43187,0,00000000
43188,43188,0,00000000
43189,43189,0,00000000
43190,43190,0,00000000
43191,43191,0,f6a4c783
43192,43192,0,f0efe399
43193,43193,0,4783e46f
43194,43194,0,e399f689
43195,43195,0,00000000
43196,43196,0,d4227179
43197,43197,0,1c07e437
43198,43198,0,f8044783
43199,43199,0,00000000
43200,43200,0,d226d606
43201,43201,0,ce4ed04a
43202,43202,0,000107a3
43203,43203,0,00000000
43204,43204,0,6c634719
43205,43205,0,00000000
43206,43206,0,173704f7
43207,43207,0,078a1a00
43208,43208,0,09470713
43209,43209,0,439c97ba
43210,43210,0,00000000
43211,43211,0,f8040413
43212,43212,0,00f10613
43213,43213,0,00000000
43214,43214,0,45014585
43215,43215,0,00000000
43216,43216,0,00ef8782
43217,43217,0,47854e50
43218,43218,0,00000000
43219,43219,0,00ef8782
43220,43220,0,47854e50
43221,43221,0,02f51963
43222,43222,0,27b7bfc5
43223,43223,0,87930034
43224,43224,0,953e0417
43225,43225,0,591c051e
43226,43226,0,c7998b85
43227,43227,0,00000000
43228,43228,0,03454783
43229,43229,0,00000000
43230,43230,0,00234505
43231,43231,0,00000000
43232,43232,0,00000000
43233,43233,0,00000000
43234,43234,0,00000000
43235,43235,0,80824501
43236,43236,0,ca09832a
43237,43237,0,00058383
43238,43238,0,47854e50
43239,43239,0,02f51963
43240,43240,0,00f14703
43241,43241,0,05300793
43242,43242,0,50b2f6e7
43243,43243,0,54925422
43244,43244,0,49f25902
43245,43245,0,80826145
43246,43246,0,00000000
43247,43247,0,49f000ef
43248,43248,0,00000000
43249,43249,0,16e34785
43250,43250,0,4783e46f
43251,43251,0,e399f689
43252,43252,0,d24ff0ef
43253,43253,0,078547b2
43254,43254,0,00000000
43255,43255,0,00000000
43256,43256,0,c6061141
43257,43257,0,c226c422
43258,43258,0,00efc04a
43259,43259,0,00000000
43260,43260,0,c55177a0
43261,43261,0,00000000
43262,43262,0,e7b74405
43263,43263,0,1a1077b7
43264,43264,0,751343e8
43265,43265,0,80820ff5
43266,43266,0,1a1077b7
43267,43267,0,8082c7a8
43268,43268,0,00000000
43269,43269,0,00000000
43270,43270,0,00000000
43271,43271,0,00000000
43272,43272,0,c55177a0
43273,43273,0,e7b74405
43274,43274,0,80a31c07
43275,43275,0,40b2b581
43276,43276,0,44924422
43277,43277,0,01414902
43278,43278,0,11018082
43279,43279,0,00000000
43280,43280,0,ce06ca26
43281,43281,0,00000000
43282,43282,0,078547b2
43283,43283,0,47b2c63e
43284,43284,0,fcf478e3
43285,43285,0,00000000
43286,43286,0,00000000
43287,43287,0,f819c783
43288,43288,0,00000000
43289,43289,0,0828e789
43290,43290,0,00000000
43291,43291,0,074a2783
43292,43292,0,01578863
43293,43293,0,1c0087b7
43294,43294,0,08078793
43295,43295,0,00000000
43296,43296,0,00000000
43297,43297,0,00000000
43298,43298,0,00000000
43299,43299,0,00000000
43300,43300,0,f6a4c783
43301,43301,0,f0efe399
43302,43302,0,4783e46f
43303,43303,0,e399f689
43304,43304,0,00000000
43305,43305,0,d4227179
43306,43306,0,1c07e437
43307,43307,0,f8044783
43308,43308,0,00000000
43309,43309,0,d226d606
43310,43310,0,ce4ed04a
43311,43311,0,000107a3
43312,43312,0,00000000
43313,43313,0,6c634719
43314,43314,0,00000000
43315,43315,0,173704f7
43316,43316,0,078a1a00
43317,43317,0,09470713
43318,43318,0,439c97ba
43319,43319,0,00000000
43320,43320,0,f8040413
43321,43321,0,00f10613
43322,43322,0,00000000
43323,43323,0,45014585
43324,43324,0,00000000
43325,43325,0,00ef8782
43326,43326,0,47854e50
43327,43327,0,00000000
43328,43328,0,00ef8782
43329,43329,0,47854e50
43330,43330,0,02f51963
43331,43331,0,27b7bfc5
43332,43332,0,87930034
43333,43333,0,953e0417
43334,43334,0,591c051e
43335,43335,0,c7998b85
43336,43336,0,00000000
43337,43337,0,03454783
43338,43338,0,00000000
43339,43339,0,00234505
43340,43340,0,00000000
43341,43341,0,00000000
43342,43342,0,00000000
43343,43343,0,00000000
43344,43344,0,80824501
43345,43345,0,ca09832a
43346,43346,0,00058383
43347,43347,0,47854e50
43348,43348,0,02f51963
43349,43349,0,00f14703
43350,43350,0,05300793
43351,43351,0,50b2f6e7
43352,43352,0,54925422
43353,43353,0,49f25902
43354,43354,0,80826145
43355,43355,0,00000000
43356,43356,0,49f000ef
43357,43357,0,00000000
43358,43358,0,16e34785
43359,43359,0,4783e46f
43360,43360,0,e399f689
43361,43361,0,d24ff0ef
43362,43362,0,078547b2
43363,43363,0,00000000
43364,43364,0,00000000
43365,43365,0,c6061141
43366,43366,0,c226c422
43367,43367,0,00efc04a
43368,43368,0,00000000
43369,43369,0,c55177a0
43370,43370,0,00000000
43371,43371,0,e7b74405
43372,43372,0,1a1077b7
43373,43373,0,751343e8
43374,43374,0,80820ff5
43375,43375,0,1a1077b7
43376,43376,0,8082c7a8
43377,43377,0,00000000
43378,43378,0,00000000
43379,43379,0,00000000
43380,43380,0,00000000
43381,43381,0,c55177a0
43382,43382,0,e7b74405
43383,43383,0,80a31c07
43384,43384,0,40b2b581
43385,43385,0,44924422
43386,43386,0,01414902
43387,43387,0,11018082
43388,43388,0,00000000
43389,43389,0,ce06ca26
43390,43390,0,00000000
43391,43391,0,078547b2
43392,43392,0,47b2c63e
43393,43393,0,fcf478e3
43394,43394,0,00000000
43395,43395,0,00000000
43396,43396,0,f819c783
43397,43397,0,00000000
43398,43398,0,0828e789
43399,43399,0,00000000
43400,43400,0,074a2783
43401,43401,0,01578863
43402,43402,0,1c0087b7
43403,43403,0,08078793
43404,43404,0,00000000
43405,43405,0,00000000
43406,43406,0,00000000
43407,43407,0,00000000
43408,43408,0,00000000
43409,43409,0,f6a4c783
43410,43410,0,f0efe399
43411,43411,0,4783e46f
43412,43412,0,e399f689
43413,43413,0,00000000
43414,43414,0,d4227179
43415,43415,0,1c07e437
43416,43416,0,f8044783
43417,43417,0,00000000
43418,43418,0,d226d606
43419,43419,0,ce4ed04a
43420,43420,0,000107a3
43421,43421,0,00000000
43422,43422,0,6c634719
43423,43423,0,00000000
43424,43424,0,173704f7
43425,43425,0,078a1a00
43426,43426,0,09470713
43427,43427,0,439c97ba
43428,43428,0,00000000
43429,43429,0,f8040413
43430,43430,0,00f10613
43431,43431,0,00000000
43432,43432,0,45014585
43433,43433,0,00000000
43434,43434,0,00ef8782
43435,43435,0,47854e50
43436,43436,0,00000000
43437,43437,0,00ef8782
43438,43438,0,47854e50
43439,43439,0,02f51963
43440,43440,0,27b7bfc5
43441,43441,0,87930034
43442,43442,0,953e0417
43443,43443,0,591c051e
43444,43444,0,c7998b85
43445,43445,0,00000000
43446,43446,0,03454783
43447,43447,0,00000000
43448,43448,0,00234505
43449,43449,0,00000000
43450,43450,0,00000000
43451,43451,0,00000000
43452,43452,0,00000000
43453,43453,0,80824501
43454,43454,0,ca09832a
43455,43455,0,00058383
43456,43456,0,47854e50
43457,43457,0,02f51963
43458,43458,0,00f14703
43459,43459,0,05300793
43460,43460,0,50b2f6e7
43461,43461,0,54925422
43462,43462,0,49f25902
43463,43463,0,80826145
43464,43464,0,00000000
43465,43465,0,49f000ef
43466,43466,0,00000000
43467,43467,0,16e34785
43468,43468,0,4783e46f
43469,43469,0,e399f689
43470,43470,0,d24ff0ef
43471,43471,0,078547b2
43472,43472,0,00000000
43473,43473,0,00000000
43474,43474,0,c6061141
43475,43475,0,c226c422
43476,43476,0,00efc04a
43477,43477,0,00000000
43478,43478,0,c55177a0
43479,43479,0,00000000
43480,43480,0,e7b74405
43481,43481,0,1a1077b7
43482,43482,0,751343e8
43483,43483,0,80820ff5
43484,43484,0,1a1077b7
43485,43485,0,8082c7a8
43486,43486,0,00000000
43487,43487,0,00000000
43488,43488,0,00000000
43489,43489,0,00000000
43490,43490,0,c55177a0
43491,43491,0,e7b74405
43492,43492,0,80a31c07
43493,43493,0,40b2b581
43494,43494,0,44924422
43495,43495,0,01414902
43496,43496,0,11018082
43497,43497,0,00000000
43498,43498,0,ce06ca26
43499,43499,0,00000000
43500,43500,0,078547b2
43501,43501,0,47b2c63e
43502,43502,0,fcf478e3
43503,43503,0,00000000
43504,43504,0,00000000
43505,43505,0,f819c783
43506,43506,0,00000000
43507,43507,0,0828e789
43508,43508,0,00000000
43509,43509,0,074a2783
43510,43510,0,01578863
43511,43511,0,1c0087b7
43512,43512,0,08078793
43513,43513,0,00000000
43514,43514,0,00000000
43515,43515,0,00000000
43516,43516,0,00000000
43517,43517,0,00000000
43518,43518,0,f6a4c783
43519,43519,0,f0efe399
43520,43520,0,4783e46f
43521,43521,0,e399f689
43522,43522,0,00000000
43523,43523,0,d4227179
43524,43524,0,1c07e437
43525,43525,0,f8044783
43526,43526,0,00000000
43527,43527,0,d226d606
43528,43528,0,ce4ed04a
43529,43529,0,000107a3
43530,43530,0,00000000
43531,43531,0,6c634719
43532,43532,0,00000000
43533,43533,0,173704f7
43534,43534,0,078a1a00
43535,43535,0,09470713
43536,43536,0,439c97ba
43537,43537,0,00000000
43538,43538,0,f8040413
43539,43539,0,00f10613
43540,43540,0,00000000
43541,43541,0,45014585
43542,43542,0,00000000
43543,43543,0,00ef8782
43544,43544,0,47854e50
43545,43545,0,00000000
43546,43546,0,00ef8782
43547,43547,0,47854e50
43548,43548,0,02f51963
43549,43549,0,27b7bfc5
43550,43550,0,87930034
43551,43551,0,953e0417
43552,43552,0,591c051e
43553,43553,0,c7998b85
43554,43554,0,00000000
43555,43555,0,03454783
43556,43556,0,00000000
43557,43557,0,00234505
43558,43558,0,00000000
43559,43559,0,00000000
43560,43560,0,00000000
43561,43561,0,00000000
43562,43562,0,80824501
43563,43563,0,ca09832a
43564,43564,0,00058383
43565,43565,0,47854e50
43566,43566,0,02f51963
43567,43567,0,00f14703
43568,43568,0,05300793
43569,43569,0,50b2f6e7
43570,43570,0,54925422
43571,43571,0,49f25902
43572,43572,0,80826145
43573,43573,0,00000000
43574,43574,0,49f000ef
43575,43575,0,00000000
43576,43576,0,16e34785
43577,43577,0,4783e46f
43578,43578,0,e399f689
43579,43579,0,d24ff0ef
43580,43580,0,078547b2
43581,43581,0,00000000
43582,43582,0,00000000
43583,43583,0,c6061141
43584,43584,0,c226c422
43585,43585,0,00efc04a
43586,43586,0,00000000
43587,43587,0,c55177a0
43588,43588,0,00000000
43589,43589,0,e7b74405
43590,43590,0,1a1077b7
43591,43591,0,751343e8
43592,43592,0,80820ff5
43593,43593,0,1a1077b7
43594,43594,0,8082c7a8
43595,43595,0,00000000
43596,43596,0,00000000
43597,43597,0,00000000
43598,43598,0,00000000
43599,43599,0,c55177a0
43600,43600,0,e7b74405
43601,43601,0,80a31c07
43602,43602,0,40b2b581
43603,43603,0,44924422
43604,43604,0,01414902
43605,43605,0,11018082
43606,43606,0,00000000
43607,43607,0,ce06ca26
43608,43608,0,00000000
43609,43609,0,078547b2
43610,43610,0,47b2c63e
43611,43611,0,fcf478e3
43612,43612,0,00000000
43613,43613,0,00000000
43614,43614,0,f819c783
43615,43615,0,00000000
43616,43616,0,0828e789
43617,43617,0,00000000
43618,43618,0,074a2783
43619,43619,0,01578863
43620,43620,0,1c0087b7
43621,43621,0,08078793
43622,43622,0,00000000
43623,43623,0,00000000
43624,43624,0,00000000
43625,43625,0,00000000
43626,43626,0,00000000
43627,43627,0,f6a4c783
43628,43628,0,f0efe399
43629,43629,0,4783e46f
43630,43630,0,e399f689
43631,43631,0,00000000
43632,43632,0,d4227179
43633,43633,0,1c07e437
43634,43634,0,f8044783
43635,43635,0,00000000
43636,43636,0,d226d606
43637,43637,0,ce4ed04a
43638,43638,0,000107a3
43639,43639,0,00000000
43640,43640,0,6c634719
43641,43641,0,00000000
43642,43642,0,173704f7
43643,43643,0,078a1a00
43644,43644,0,09470713
43645,43645,0,439c97ba
43646,43646,0,00000000
43647,43647,0,f8040413
43648,43648,0,00f10613
43649,43649,0,00000000
43650,43650,0,45014585
43651,43651,0,00000000
43652,43652,0,00ef8782
43653,43653,0,47854e50
43654,43654,0,00000000
43655,43655,0,00ef8782
43656,43656,0,47854e50
43657,43657,0,02f51963
43658,43658,0,27b7bfc5
43659,43659,0,87930034
43660,43660,0,953e0417
43661,43661,0,591c051e
43662,43662,0,c7998b85
43663,43663,0,00000000
43664,43664,0,03454783
43665,43665,0,00000000
43666,43666,0,00234505
43667,43667,0,00000000
43668,43668,0,00000000
43669,43669,0,00000000
43670,43670,0,00000000
43671,43671,0,80824501
43672,43672,0,ca09832a
43673,43673,0,00058383
43674,43674,0,47854e50
43675,43675,0,02f51963
43676,43676,0,00f14703
43677,43677,0,05300793
43678,43678,0,50b2f6e7
43679,43679,0,54925422
43680,43680,0,49f25902
43681,43681,0,80826145
43682,43682,0,00000000
43683,43683,0,49f000ef
43684,43684,0,00000000
43685,43685,0,16e34785
43686,43686,0,4783e46f
43687,43687,0,e399f689
43688,43688,0,d24ff0ef
43689,43689,0,078547b2
43690,43690,0,00000000
43691,43691,0,00000000
43692,43692,0,c6061141
43693,43693,0,c226c422
43694,43694,0,00efc04a
43695,43695,0,00000000
43696,43696,0,c55177a0
43697,43697,0,00000000
43698,43698,0,e7b74405
43699,43699,0,1a1077b7
43700,43700,0,751343e8
43701,43701,0,80820ff5
43702,43702,0,1a1077b7
43703,43703,0,8082c7a8
43704,43704,0,00000000
43705,43705,0,00000000
43706,43706,0,00000000
43707,43707,0,00000000
43708,43708,0,c55177a0
43709,43709,0,e7b74405
43710,43710,0,80a31c07
43711,43711,0,40b2b581
43712,43712,0,44924422
43713,43713,0,01414902
43714,43714,0,11018082
43715,43715,0,00000000
43716,43716,0,ce06ca26
43717,43717,0,00000000
43718,43718,0,078547b2
43719,43719,0,47b2c63e
43720,43720,0,fcf478e3
43721,43721,0,00000000
43722,43722,0,00000000
43723,43723,0,f819c783
43724,43724,0,00000000
43725,43725,0,0828e789
43726,43726,0,00000000
43727,43727,0,074a2783
43728,43728,0,01578863
43729,43729,0,1c0087b7
43730,43730,0,08078793
43731,43731,0,00000000
43732,43732,0,00000000
43733,43733,0,00000000
43734,43734,0,00000000
43735,43735,0,00000000
43736,43736,0,f6a4c783
43737,43737,0,f0efe399
43738,43738,0,4783e46f
43739,43739,0,e399f689
43740,43740,0,00000000
43741,43741,0,d4227179
43742,43742,0,1c07e437
43743,43743,0,f8044783
43744,43744,0,00000000
43745,43745,0,d226d606
43746,43746,0,ce4ed04a
43747,43747,0,000107a3
43748,43748,0,00000000
43749,43749,0,6c634719
43750,43750,0,00000000
43751,43751,0,173704f7
43752,43752,0,078a1a00
43753,43753,0,09470713
43754,43754,0,439c97ba
43755,43755,0,00000000
43756,43756,0,f8040413
43757,43757,0,00f10613
43758,43758,0,00000000
43759,43759,0,45014585
43760,43760,0,00000000
43761,43761,0,00ef8782
43762,43762,0,47854e50
43763,43763,0,00000000
43764,43764,0,00ef8782
43765,43765,0,47854e50
43766,43766,0,02f51963
43767,43767,0,27b7bfc5
43768,43768,0,87930034
43769,43769,0,953e0417
43770,43770,0,591c051e
43771,43771,0,c7998b85
43772,43772,0,00000000
43773,43773,0,03454783
43774,43774,0,00000000
43775,43775,0,00234505
43776,43776,0,00000000
43777,43777,0,00000000
43778,43778,0,00000000
43779,43779,0,00000000
43780,43780,0,80824501
43781,43781,0,ca09832a
43782,43782,0,00058383
43783,43783,0,47854e50
43784,43784,0,02f51963
43785,43785,0,00f14703
43786,43786,0,05300793
43787,43787,0,50b2f6e7
43788,43788,0,54925422
43789,43789,0,49f25902
43790,43790,0,80826145
43791,43791,0,00000000
43792,43792,0,49f000ef
43793,43793,0,00000000
43794,43794,0,16e34785
43795,43795,0,4783e46f
43796,43796,0,e399f689
43797,43797,0,d24ff0ef
43798,43798,0,078547b2
43799,43799,0,00000000
43800,43800,0,00000000
43801,43801,0,c6061141
43802,43802,0,c226c422
43803,43803,0,00efc04a
43804,43804,0,00000000
43805,43805,0,c55177a0
43806,43806,0,00000000
43807,43807,0,e7b74405
43808,43808,0,1a1077b7
43809,43809,0,751343e8
43810,43810,0,80820ff5
43811,43811,0,1a1077b7
43812,43812,0,8082c7a8
43813,43813,0,00000000
43814,43814,0,00000000
43815,43815,0,00000000
43816,43816,0,00000000
43817,43817,0,c55177a0
43818,43818,0,e7b74405
43819,43819,0,80a31c07
43820,43820,0,40b2b581
43821,43821,0,44924422
43822,43822,0,01414902
43823,43823,0,11018082
43824,43824,0,00000000
43825,43825,0,ce06ca26
43826,43826,0,00000000
43827,43827,0,078547b2
43828,43828,0,47b2c63e
43829,43829,0,fcf478e3
43830,43830,0,00000000
43831,43831,0,00000000
43832,43832,0,f819c783
43833,43833,0,00000000
43834,43834,0,0828e789
43835,43835,0,00000000
43836,43836,0,074a2783
43837,43837,0,01578863
43838,43838,0,1c0087b7
43839,43839,0,08078793
43840,43840,0,00000000
43841,43841,0,00000000
43842,43842,0,00000000
43843,43843,0,00000000
43844,43844,0,00000000
43845,43845,0,f6a4c783
43846,43846,0,f0efe399
43847,43847,0,4783e46f
43848,43848,0,e399f689
43849,43849,0,00000000
43850,43850,0,d4227179
43851,43851,0,1c07e437
43852,43852,0,f8044783
43853,43853,0,00000000
43854,43854,0,d226d606
43855,43855,0,ce4ed04a
43856,43856,0,000107a3
43857,43857,0,00000000
43858,43858,0,6c634719
43859,43859,0,00000000
43860,43860,0,173704f7
43861,43861,0,078a1a00
43862,43862,0,09470713
43863,43863,0,439c97ba
43864,43864,0,00000000
43865,43865,0,f8040413
43866,43866,0,00f10613
43867,43867,0,00000000
43868,43868,0,45014585
43869,43869,0,00000000
43870,43870,0,00ef8782
43871,43871,0,47854e50
43872,43872,0,00000000
43873,43873,0,00ef8782
43874,43874,0,47854e50
43875,43875,0,02f51963
43876,43876,0,27b7bfc5
43877,43877,0,87930034
43878,43878,0,953e0417
43879,43879,0,591c051e
43880,43880,0,c7998b85
43881,43881,0,00000000
43882,43882,0,03454783
43883,43883,0,00000000
43884,43884,0,00234505
43885,43885,0,00000000
43886,43886,0,00000000
43887,43887,0,00000000
43888,43888,0,00000000
43889,43889,0,80824501
43890,43890,0,ca09832a
43891,43891,0,00058383
43892,43892,0,47854e50
43893,43893,0,02f51963
43894,43894,0,00f14703
43895,43895,0,05300793
43896,43896,0,50b2f6e7
43897,43897,0,54925422
43898,43898,0,49f25902
43899,43899,0,80826145
43900,43900,0,00000000
43901,43901,0,49f000ef
43902,43902,0,00000000
43903,43903,0,16e34785
43904,43904,0,4783e46f
43905,43905,0,e399f689
43906,43906,0,d24ff0ef
43907,43907,0,078547b2
43908,43908,0,00000000
43909,43909,0,00000000
43910,43910,0,c6061141
43911,43911,0,c226c422
43912,43912,0,00efc04a
43913,43913,0,00000000
43914,43914,0,c55177a0
43915,43915,0,00000000
43916,43916,0,e7b74405
43917,43917,0,1a1077b7
43918,43918,0,751343e8
43919,43919,0,80820ff5
43920,43920,0,1a1077b7
43921,43921,0,8082c7a8
43922,43922,0,00000000
43923,43923,0,00000000
43924,43924,0,00000000
43925,43925,0,00000000
43926,43926,0,c55177a0
43927,43927,0,e7b74405
43928,43928,0,80a31c07
43929,43929,0,40b2b581
43930,43930,0,44924422
43931,43931,0,01414902
43932,43932,0,11018082
43933,43933,0,00000000
43934,43934,0,ce06ca26
43935,43935,0,00000000
43936,43936,0,078547b2
43937,43937,0,47b2c63e
43938,43938,0,fcf478e3
43939,43939,0,00000000
43940,43940,0,00000000
43941,43941,0,f819c783
43942,43942,0,00000000
43943,43943,0,0828e789
43944,43944,0,00000000
43945,43945,0,074a2783
43946,43946,0,01578863
43947,43947,0,1c0087b7
43948,43948,0,08078793
43949,43949,0,00000000
43950,43950,0,00000000
43951,43951,0,00000000
43952,43952,0,00000000
43953,43953,0,00000000
43954,43954,0,f6a4c783
43955,43955,0,f0efe399
43956,43956,0,4783e46f
43957,43957,0,e399f689
43958,43958,0,00000000
